No.;Sentimen;Tweet
1496;Negatif;b'RT @HukumDan: Ngundang ribuan kepala desa ke IKN pake duit pribadi?? \nKan ada 1200 triliun bisa di pake buat ticket, akomodasi dan lain lai\xe2\x80\xa6'
1497;Negatif;b'RT @DokterTifa: Menggebu2nya bangun Istana di IKN adl tanda yg sulit dibantah bhw ada yg berniat jadi raja selama mungkin. \n\nNgga mungkin\xe2\x80\xa6'
1498;Negatif;b'RT @DokterTifa: Menggebu2nya bangun Istana di IKN adl tanda yg sulit dibantah bhw ada yg berniat jadi raja selama mungkin. \n\nNgga mungkin\xe2\x80\xa6'
1499;Positif;b'RT @SuwandaBen: @DokterTifa 6.000 kepala desa se-Indonesia bakal kunjungi IKN.\nPromotornya Ketua Umum DPP Apdesi Surtawijaya\n\nJokowi lagi d\xe2\x80\xa6'
1500;Negatif;b'RT @DokterTifa: Menggebu2nya bangun Istana di IKN adl tanda yg sulit dibantah bhw ada yg berniat jadi raja selama mungkin. \n\nNgga mungkin\xe2\x80\xa6'
1501;Negatif;b'RT @HukumDan: Wuiih. Serius ini kek nya pindah, Sampai di anggarkan hampir 2 M.\nJasa Konsultansi Perencanaan Konstruksi Perancangan Master\xe2\x80\xa6'
1502;Negatif;"b'RT @ferly_norman: @msaid_didu Pak @msaid_didu keadaan ini disebut Noam Chomsky sbg ""Modern State Capitalism"", privilege utk Oligarki, yang\xe2\x80\xa6'"
1503;Negatif;"b'RT @Speedtrap_: Twitter Milik Kafir tapi tiap hari main di TL, Saat Presiden bangun IKN demi Pemerataan &amp; keadilan berbangsa yg biayanya le\xe2\x80\xa6'"
1504;Negatif;b'RT @RadarKorupsi: Isu 2023 gelap gulita karna krisis global tak bisa dijadikan alasan untuk menunda pemilu/3 periode.\n\nDan 6.000 kepala des\xe2\x80\xa6'
1505;Positif;b'Pembangunan Ibu kota negara Nusantara bukan hanya membawa dampak Positifbagi Kalimantan, tp juga bagi Indonesia se\xe2\x80\xa6 https://t.co/PIAKFLefhx'
1506;Positif;b'Pembangunan Ibu kota negara Nusantara bukan hanya membawa dampak Positifbagi Kalimantan, tp juga bagi Indonesia se\xe2\x80\xa6 https://t.co/5a4P6WYzVM'
1507;Positif;b'Pembangunan Ibu kota negara Nusantara bukan hanya membawa dampak Positifbagi Kalimantan, tp juga bagi Indonesia se\xe2\x80\xa6 https://t.co/q8TCVHXDXE'
1508;Negatif;b'ikn adalah etalase hegemoni oligarki\n\njokowi sudah terjebak budi, padahal tau negara tak punya dana\n\nkarena ikn, jokowi bisa diadili'
1509;Positif;b'Pembangunan Ibu kota negara Nusantara bukan hanya membawa dampak Positifbagi Kalimantan, tp juga bagi Indonesia se\xe2\x80\xa6 https://t.co/wYwUNiqYxr'
1510;Positif;b'Pembangunan Ibu kota negara Nusantara bukan hanya membawa dampak Positifbagi Kalimantan, tp juga bagi Indonesia se\xe2\x80\xa6 https://t.co/UoYmG8aPmS'
1511;Positif;b'Pembangunan Ibu kota negara Nusantara bukan hanya membawa dampak Positifbagi Kalimantan, tp juga bagi Indonesia se\xe2\x80\xa6 https://t.co/wWG89N5vTC'
1512;Positif;b'Pembangunan Ibu kota negara Nusantara bukan hanya membawa dampak Positifbagi Kalimantan, tp juga bagi Indonesia se\xe2\x80\xa6 https://t.co/wCscMBuRm9'
1513;Positif;b'Pembangunan Ibu kota negara Nusantara bukan hanya membawa dampak Positifbagi Kalimantan, tp juga bagi Indonesia se\xe2\x80\xa6 https://t.co/wSh3EyYSFz'
1514;Positif;b'Pembangunan Ibu kota negara Nusantara bukan hanya membawa dampak Positifbagi Kalimantan, tp juga bagi Indonesia se\xe2\x80\xa6 https://t.co/7JcGqzrCRi'
1515;Positif;b'Pembangunan Ibu kota negara Nusantara bukan hanya membawa dampak Positifbagi Kalimantan, tp juga bagi Indonesia se\xe2\x80\xa6 https://t.co/olXq93DFqR'
1516;Negatif;b'RT @abu_waras: VOC Menikmati Tanah Batavia selama 360 Tahun, Ternyata HGB bisa menikmati tanah di IKN selama 160 Tahun.\n\nKeprok Barudak! ht\xe2\x80\xa6'
1517;Positif;b'Pembangunan Ibu kota negara Nusantara bukan hanya membawa dampak Positifbagi Kalimantan, tp juga bagi Indonesia se\xe2\x80\xa6 https://t.co/fQN9BSTL3N'
1518;Negatif;b'@msaid_didu Mau Di kaplingkan IKN nya ya, jadi apart desa jadi sales n marketingnya'
1519;Positif;b'RT @keuangannews_id: IKN- Presiden Sudah Berada di Jalan Buntu! https://t.co/gejEF0Qdph'
1520;Negatif;b'ikn dibantai, jokowi selesai\n\nsesederhana itu\n\nmakanya ngotot mau berkuasa lagi'
1521;Negatif;b'@Ghurem2 Itu kelompok kelompok yg sirik ngga kebagian proyek pembangunan IKN ..dan jatah Freeport..\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xe2\x9c\x8c\xf0\x9f\x8f\xbe'
1522;Positif;b'IKN Nusantara berdampak Positifterhadap pembangunan dan perekonomian Kaltim.\n\n#IKNBerdampakPositifhttps://t.co/nn3qGsoZRs'
1523;Negatif;b'RT @HukumDan: Wuiih. Serius ini kek nya pindah, Sampai di anggarkan hampir 2 M.\nJasa Konsultansi Perencanaan Konstruksi Perancangan Master\xe2\x80\xa6'
1524;Negatif;b'RT @msaid_didu: Wuuiiihhh Gubernur mendoakan orang yg tdk setuju IKN jadi pendek umur.\nMari kita doakan beliau agar panjang umur sehingga b\xe2\x80\xa6'
1525;Positif;b'IKN Nusantara berdampak Positifterhadap pembangunan dan perekonomian Kaltim.\n#IKNBerdampakPositifhttps://t.co/BMfwwK3XWP'
1526;Negatif;b'@CNNIndonesia Kok lebih pinter @gibran_tweet dari pada @jokowi ya.. \nJokowi bilang akan ada badai resesi tahun depa\xe2\x80\xa6 https://t.co/NZoZShS1Kh'
1527;Negatif;b'RT @abu_waras: VOC Menikmati Tanah Batavia selama 360 Tahun, Ternyata HGB bisa menikmati tanah di IKN selama 160 Tahun.\n\nKeprok Barudak! ht\xe2\x80\xa6'
1528;Negatif;b'RT @HukumDan: Wuiih. Serius ini kek nya pindah, Sampai di anggarkan hampir 2 M.\nJasa Konsultansi Perencanaan Konstruksi Perancangan Master\xe2\x80\xa6'
1529;Negatif;b'RT @IMCMushroom: Pada mikir dong ?\nBuat apa ?\nApa manfaatnya?\nBanyak Rakyat yg kelaparan,emangnya pergi kesana gak pake ongkos.....\nKepala\xe2\x80\xa6'
1530;Negatif;b'RT @kr1t1kp3d45_pro: Benarkah Dana Haji Di Gunakan Untuk Membangun IKN \xe2\x81\x89\xef\xb8\x8f\xe2\x81\x89\xef\xb8\x8f\xe2\x81\x89\xef\xb8\x8f https://t.co/U0AMdI5fgr'
1531;Negatif;b'RT @IrmansyahAdhy: DULU JUALAN ESEMKA..SKRG JUALAN IKN...\nSEBENARX CEBONG ITU KEMARIN PILIH PRESIDEN ATAU MAKELAR SIH..? \xf0\x9f\xa4\x94....\n\n#JokowiAnte\xe2\x80\xa6'
1532;Negatif;"b'@TeddGus Stop utang &amp; stop bangun IKN'"
1533;Negatif;"b""RT @AnidraAyt: Rayu Investor IKN, Jokowi Kasih 'Pemanis', Diskon Pajak 350%\n\n#GoyanganPolitikRezim\n#GoyanganPolitikRezim\n\nhttps://t.co/10HP\xe2\x80\xa6"""
1534;Negatif;b'RT @HukumDan: Wuiih. Serius ini kek nya pindah, Sampai di anggarkan hampir 2 M.\nJasa Konsultansi Perencanaan Konstruksi Perancangan Master\xe2\x80\xa6'
1535;Negatif;b'RT @AnidraAyt: Tawarkan ke Investor HGB IKN 80 hingga 160 Tahun, BPN: Kita Akan Berikan Kemudahan\n\n#GoyanganPolitikRezim\n#GoyanganPolitikRe\xe2\x80\xa6'
1536;Negatif;"b""RT @AnidraAyt: Rayu Investor IKN, Jokowi Kasih 'Pemanis', Diskon Pajak 350%\n\n#GoyanganPolitikRezim\n#GoyanganPolitikRezim\n\nhttps://t.co/10HP\xe2\x80\xa6"""
1537;Negatif;b'RT @abu_waras: VOC Menikmati Tanah Batavia selama 360 Tahun, Ternyata HGB bisa menikmati tanah di IKN selama 160 Tahun.\n\nKeprok Barudak! ht\xe2\x80\xa6'
1538;Negatif;b'RT @AnidraAyt: Tawarkan ke Investor HGB IKN 80 hingga 160 Tahun, BPN: Kita Akan Berikan Kemudahan\n\n#GoyanganPolitikRezim\n#GoyanganPolitikRe\xe2\x80\xa6'
1539;Negatif;"b""RT @AnidraAyt: Rayu Investor IKN, Jokowi Kasih 'Pemanis', Diskon Pajak 350%\n\n#GoyanganPolitikRezim\n#GoyanganPolitikRezim\n\nhttps://t.co/10HP\xe2\x80\xa6"""
1540;Negatif;"b""RT @AnidraAyt: Rayu Investor IKN, Jokowi Kasih 'Pemanis', Diskon Pajak 350%\n\n#GoyanganPolitikRezim\n#GoyanganPolitikRezim\n\nhttps://t.co/10HP\xe2\x80\xa6"""
1541;Positif;b'Jagat Nusantara, IKN versi dunia virtual yang merupakan platform media sosial masa depan dengan banyak fitur dan ke\xe2\x80\xa6 https://t.co/Z8l88BKqcz'
1542;Negatif;b'RT @AnidraAyt: Tawarkan ke Investor HGB IKN 80 hingga 160 Tahun, BPN: Kita Akan Berikan Kemudahan\n\n#GoyanganPolitikRezim\n#GoyanganPolitikRe\xe2\x80\xa6'
1543;Negatif;b'RT @AnidraAyt: Tawarkan ke Investor HGB IKN 80 hingga 160 Tahun, BPN: Kita Akan Berikan Kemudahan\n\n#GoyanganPolitikRezim\n#GoyanganPolitikRe\xe2\x80\xa6'
1544;Negatif;"b""RT @AnidraAyt: Rayu Investor IKN, Jokowi Kasih 'Pemanis', Diskon Pajak 350%\n\n#GoyanganPolitikRezim\n#GoyanganPolitikRezim\n\nhttps://t.co/10HP\xe2\x80\xa6"""
1545;Negatif;b'RT @AnidraAyt: Tawarkan ke Investor HGB IKN 80 hingga 160 Tahun, BPN: Kita Akan Berikan Kemudahan\n\n#GoyanganPolitikRezim\n#GoyanganPolitikRe\xe2\x80\xa6'
1546;Negatif;b'RT @AnidraAyt: Tawarkan ke Investor HGB IKN 80 hingga 160 Tahun, BPN: Kita Akan Berikan Kemudahan\n\n#GoyanganPolitikRezim\n#GoyanganPolitikRe\xe2\x80\xa6'
1547;Negatif;b'RT @IMCMushroom: Pada mikir dong ?\nBuat apa ?\nApa manfaatnya?\nBanyak Rakyat yg kelaparan,emangnya pergi kesana gak pake ongkos.....\nKepala\xe2\x80\xa6'
1548;Negatif;"b""RT @AnidraAyt: Rayu Investor IKN, Jokowi Kasih 'Pemanis', Diskon Pajak 350%\n\n#GoyanganPolitikRezim\n#GoyanganPolitikRezim\n\nhttps://t.co/10HP\xe2\x80\xa6"""
1549;Negatif;b'RT @abu_waras: VOC Menikmati Tanah Batavia selama 360 Tahun, Ternyata HGB bisa menikmati tanah di IKN selama 160 Tahun.\n\nKeprok Barudak! ht\xe2\x80\xa6'
1550;Negatif;b'RT @AnidraAyt: Tawarkan ke Investor HGB IKN 80 hingga 160 Tahun, BPN: Kita Akan Berikan Kemudahan\n\n#GoyanganPolitikRezim\n#GoyanganPolitikRe\xe2\x80\xa6'
1551;Negatif;"b""RT @AnidraAyt: Rayu Investor IKN, Jokowi Kasih 'Pemanis', Diskon Pajak 350%\n\n#GoyanganPolitikRezim\n#GoyanganPolitikRezim\n\nhttps://t.co/10HP\xe2\x80\xa6"""
1552;Negatif;b'RT @AnidraAyt: Tawarkan ke Investor HGB IKN 80 hingga 160 Tahun, BPN: Kita Akan Berikan Kemudahan\n\n#GoyanganPolitikRezim\n#GoyanganPolitikRe\xe2\x80\xa6'
1553;Negatif;"b""RT @AnidraAyt: Rayu Investor IKN, Jokowi Kasih 'Pemanis', Diskon Pajak 350%\n\n#GoyanganPolitikRezim\n#GoyanganPolitikRezim\n\nhttps://t.co/10HP\xe2\x80\xa6"""
1554;Negatif;b'RT @kr1t1kp3d45_pro: Benarkah Dana Haji Di Gunakan Untuk Membangun IKN \xe2\x81\x89\xef\xb8\x8f\xe2\x81\x89\xef\xb8\x8f\xe2\x81\x89\xef\xb8\x8f https://t.co/U0AMdI5fgr'
1555;Negatif;b'RT @HukumDan: Wuiih. Serius ini kek nya pindah, Sampai di anggarkan hampir 2 M.\nJasa Konsultansi Perencanaan Konstruksi Perancangan Master\xe2\x80\xa6'
1556;Negatif;b'Tawarkan ke Investor HGB IKN 80 hingga 160 Tahun, BPN: Kita Akan Berikan Kemudahan\n\n#GoyanganPolitikRezim\xe2\x80\xa6 https://t.co/93d62PSYWi'
1557;Negatif;"b""Rayu Investor IKN, Jokowi Kasih 'Pemanis', Diskon Pajak 350%\n\n#GoyanganPolitikRezim\n#GoyanganPolitikRezim\n\nhttps://t.co/10HP7QvhbL"""
1558;Negatif;b'160 TAHUN TANPA HARUS MENURUNKN BALA TENTARA SEPERTI VOC YA, VOC MENJAJAH NEGARA INI DENGAN MENURUNKAN JUTAAN TENTA\xe2\x80\xa6 https://t.co/XnyxE41bUr'
1559;Positif;b'RT @DiazPutransyah: RI Maju! Dewan Penasehat IKN Jokowi, Tony Blair: Indonesia Bisa Masuk 4 Besar Ekonomi Terkuat di Dunia!\n.\n.\n.\nnia ramad\xe2\x80\xa6'
1560;Positif;b'RI Maju! Dewan Penasehat IKN Jokowi, Tony Blair: Indonesia Bisa Masuk 4 Besar Ekonomi Terkuat di Dunia!\n.\n.\n.\nnia r\xe2\x80\xa6 https://t.co/oze3pyVF2o'
1561;Positif;b'RT @sindai_salie: Pembangunan IKN tidak mengganggu kelestarian hutan Kalimantan dan warga masih bisa tetap tinggal di IKN. \n\nYg menentang p\xe2\x80\xa6'
1562;Negatif;b'RT @keuangannews_id: IKN- Presiden Sudah Berada di Jalan Buntu! https://t.co/gejEF0Qdph'
1563;Negatif;b'RT @DokterTifa: Menggebu2nya bangun Istana di IKN adl tanda yg sulit dibantah bhw ada yg berniat jadi raja selama mungkin. \n\nNgga mungkin\xe2\x80\xa6'
1564;Negatif;b'RT @keuangannews_id: IKN- Presiden Sudah Berada di Jalan Buntu! https://t.co/gejEF0Qdph'
1565;Negatif;b'RT @abu_waras: VOC Menikmati Tanah Batavia selama 360 Tahun, Ternyata HGB bisa menikmati tanah di IKN selama 160 Tahun.\n\nKeprok Barudak! ht\xe2\x80\xa6'
1566;Negatif;b'RT @abu_waras: VOC Menikmati Tanah Batavia selama 360 Tahun, Ternyata HGB bisa menikmati tanah di IKN selama 160 Tahun.\n\nKeprok Barudak! ht\xe2\x80\xa6'
1567;Positif;b'RT @sindai_salie: Pembangunan IKN tidak mengganggu kelestarian hutan Kalimantan dan warga masih bisa tetap tinggal di IKN. \n\nYg menentang p\xe2\x80\xa6'
1568;Negatif;b'RT @DokterTifa: Sudah tahu akan ada Badai Besar. Dunia akan gelap. Resesi dahsyat. Rawan pangan hebat. \n\nKenapa masih ngotot bangun IKN? ht\xe2\x80\xa6'
1569;Negatif;b'RT @abu_waras: VOC Menikmati Tanah Batavia selama 360 Tahun, Ternyata HGB bisa menikmati tanah di IKN selama 160 Tahun.\n\nKeprok Barudak! ht\xe2\x80\xa6'
1570;Positif;b'Kementrian investasi nyatakan ikn buka peluang tinggi bagi investor tanam modal\n\n#IKNBerdampakPositifhttps://t.co/lQBbakLWSg'
1571;Negatif;b'RT @keuangannews_id: IKN- Presiden Sudah Berada di Jalan Buntu! https://t.co/gejEF0Qdph'
1572;Positif;b'RT @sindai_salie: Pembangunan IKN tidak mengganggu kelestarian hutan Kalimantan dan warga masih bisa tetap tinggal di IKN. \n\nYg menentang p\xe2\x80\xa6'
1573;Negatif;b'RT @abu_waras: VOC Menikmati Tanah Batavia selama 360 Tahun, Ternyata HGB bisa menikmati tanah di IKN selama 160 Tahun.\n\nKeprok Barudak! ht\xe2\x80\xa6'
1574;Negatif;b'@sindai_salie Juga orang-orang yang merasa kepentingan mereka bakal dirugikan dengan akan berpindahnya IKN.'
1575;Negatif;b'RT @DokterTifa: Menggebu2nya bangun Istana di IKN adl tanda yg sulit dibantah bhw ada yg berniat jadi raja selama mungkin. \n\nNgga mungkin\xe2\x80\xa6'
1576;Negatif;b'RT @HukumDan: Wuiih. Serius ini kek nya pindah, Sampai di anggarkan hampir 2 M.\nJasa Konsultansi Perencanaan Konstruksi Perancangan Master\xe2\x80\xa6'
1577;Negatif;b'@sindai_salie Dan yg menentang IKN kebanyakan bukan orang Kalimantan tp sok perduli dg orang Kalimantan...'
1578;Positif;b'RT @sindai_salie: Pembangunan IKN tidak mengganggu kelestarian hutan Kalimantan dan warga masih bisa tetap tinggal di IKN. \n\nYg menentang p\xe2\x80\xa6'
1579;Positif;b'RT @S4fitr1HS: Cuplikan sepekan Presiden @jokowi \n\nPresiden berkunjung ke kawasan Ibu Kota Nusantara pekan lalu. Ia datang dengan menyusuri\xe2\x80\xa6'
1580;Negatif;b'RT @abu_waras: VOC Menikmati Tanah Batavia selama 360 Tahun, Ternyata HGB bisa menikmati tanah di IKN selama 160 Tahun.\n\nKeprok Barudak! ht\xe2\x80\xa6'
1581;Negatif;b'RT @HukumDan: Wuiih. Serius ini kek nya pindah, Sampai di anggarkan hampir 2 M.\nJasa Konsultansi Perencanaan Konstruksi Perancangan Master\xe2\x80\xa6'
1582;Negatif;b'RT @kr1t1kp3d45_pro: Benarkah Dana Haji Di Gunakan Untuk Membangun IKN \xe2\x81\x89\xef\xb8\x8f\xe2\x81\x89\xef\xb8\x8f\xe2\x81\x89\xef\xb8\x8f https://t.co/U0AMdI5fgr'
1583;Negatif;b'RT @marbun_pm: @DokterTifa Tuduhan membabi-buta buta.. setelah ijazah.. sekarang mshin IKN. IKN sdh ada UUnya ya.. berarti sdh atas persetu\xe2\x80\xa6'
1584;Positif;b'OJK berharap seluruh jasa industri jasa keuangan berkantor di ikn\n\n#IKNBerdampakPositifhttps://t.co/44ROT6bZKA'
1585;Positif;b'@geloraco IKN ...SIH TERANGGGG TERUSSSSS'
1586;Negatif;b'@alisyarief BRAVO BPK JOKOWI.... BIAR DAMAI DI IKN JANGAN AJAK KADRUN KESANA...'
1587;Negatif;b'RT @abu_waras: VOC Menikmati Tanah Batavia selama 360 Tahun, Ternyata HGB bisa menikmati tanah di IKN selama 160 Tahun.\n\nKeprok Barudak! ht\xe2\x80\xa6'
1588;Negatif;b'@DokterTifa Menggebu2nya buzzerBAB nyinyir soal IKN adlh tanda yg sulit dibantah bhw membangun IKN adlh hal yg bena\xe2\x80\xa6 https://t.co/85166S6beC'
1589;Negatif;b'Meninggalkan legacy itu tidak sepenting meninggalkan amalan jariyah. Lebih tidak penting lagi legacy IKN yg meningg\xe2\x80\xa6 https://t.co/0KYSo9kyox'
1590;Positif;b'RT @IntanAulia172: Jelajah Virtual IKN \n\n#JagatNusantara https://t.co/Ux8SJn3d17'
1591;Negatif;b'RT @kr1t1kp3d45_pro: Benarkah Dana Haji Di Gunakan Untuk Membangun IKN \xe2\x81\x89\xef\xb8\x8f\xe2\x81\x89\xef\xb8\x8f\xe2\x81\x89\xef\xb8\x8f https://t.co/U0AMdI5fgr'
1592;Negatif;b'RT @HukumDan: Wuiih. Serius ini kek nya pindah, Sampai di anggarkan hampir 2 M.\nJasa Konsultansi Perencanaan Konstruksi Perancangan Master\xe2\x80\xa6'
1593;Negatif;b'RT @keuangannews_id: IKN- Presiden Sudah Berada di Jalan Buntu! https://t.co/gejEF0Qdph'
1594;Negatif;b'RT @kr1t1kp3d45_pro: Benarkah Dana Haji Di Gunakan Untuk Membangun IKN \xe2\x81\x89\xef\xb8\x8f\xe2\x81\x89\xef\xb8\x8f\xe2\x81\x89\xef\xb8\x8f https://t.co/U0AMdI5fgr'
1595;Negatif;b'RT @Boediantar4: Katanya akan ada badai besar ... tapi hebatnya IKN jalan terus meski ngga urgen ... https://t.co/oJPv3B553c'
1596;Negatif;b'RT @HukumDan: Wuiih. Serius ini kek nya pindah, Sampai di anggarkan hampir 2 M.\nJasa Konsultansi Perencanaan Konstruksi Perancangan Master\xe2\x80\xa6'
1597;Negatif;b'RT @kr1t1kp3d45_pro: Benarkah Dana Haji Di Gunakan Untuk Membangun IKN \xe2\x81\x89\xef\xb8\x8f\xe2\x81\x89\xef\xb8\x8f\xe2\x81\x89\xef\xb8\x8f https://t.co/U0AMdI5fgr'
1598;Positif;b'@bakpiaduren @idextratime Bangun ikn \xf0\x9f\x98\x82'
1599;Negatif;b'RT @DokterTifa: Menggebu2nya bangun Istana di IKN adl tanda yg sulit dibantah bhw ada yg berniat jadi raja selama mungkin. \n\nNgga mungkin\xe2\x80\xa6'
1600;Negatif;b'@sindai_salie jangan kendor bela IKN karena bukan utk kalimantan saja...tapi NKRI'
1601;Positif;b'RT @sindai_salie: Pembangunan IKN tidak mengganggu kelestarian hutan Kalimantan dan warga masih bisa tetap tinggal di IKN. \n\nYg menentang p\xe2\x80\xa6'
1602;Positif;b'RT @OposisiCerdas: Enam Ribu Kepala Desa Se-Indonesia Dijadwalkan Kunjungi IKN\nhttps://t.co/cCSnlWDjFC'
1603;Negatif;b'RT @harjonoabi: @projectm_org @ikn_id ini didesain manusia-manusia penghuninya dari migrasi orang Jawa atau mengakomodir penduduk setempat\xe2\x80\xa6'
1604;Positif;b'Pembangunan IKN tidak mengganggu kelestarian hutan Kalimantan dan warga masih bisa tetap tinggal di IKN. \n\nYg menen\xe2\x80\xa6 https://t.co/a0UFTfl5xu'
1605;Negatif;b'RT @keuangannews_id: Jokowi: Akan Datang Badai Besar karena Resesi, Dokter Tifa: Kenapa Masih Ngotot Bangun\xc2\xa0IKN? https://t.co/PTXvyXQtXH'
1606;Negatif;b'@msaid_didu @brin_indonesia Mereka sdh ketar ketir gk ada satupun kandidat dari kubu nya yg akan berpeluang bisa na\xe2\x80\xa6 https://t.co/cLuwCxwhsx'
1607;Negatif;b'RT @abu_waras: VOC Menikmati Tanah Batavia selama 360 Tahun, Ternyata HGB bisa menikmati tanah di IKN selama 160 Tahun.\n\nKeprok Barudak! ht\xe2\x80\xa6'
1608;Negatif;b'RT @abu_waras: VOC Menikmati Tanah Batavia selama 360 Tahun, Ternyata HGB bisa menikmati tanah di IKN selama 160 Tahun.\n\nKeprok Barudak! ht\xe2\x80\xa6'
1609;Negatif;b'RT @IMCMushroom: Pada mikir dong ?\nBuat apa ?\nApa manfaatnya?\nBanyak Rakyat yg kelaparan,emangnya pergi kesana gak pake ongkos.....\nKepala\xe2\x80\xa6'
1610;Negatif;b'RT @OposisiCerdas: Jokowi Bilang Akan Datang Badai Besar Karena Resesi, Dokter Tifa: Kenapa Masih Ngotot Bangun IKN?\nhttps://t.co/JpNqwMHOsy'
1611;Positif;b'RT @OposisiCerdas: Berpikir tentang IKN Presiden Jokowi\nhttps://t.co/jjzimJymcn'
1612;Positif;b'@msaid_didu Siapa tahu dari ribuan kades ada salah satu kades yang berminat invest di IKN \xf0\x9f\x99\x84'
1613;Positif;b'RT @HukumDan: Wuiih. Serius ini kek nya pindah, Sampai di anggarkan hampir 2 M.\nJasa Konsultansi Perencanaan Konstruksi Perancangan Master\xe2\x80\xa6'
1614;Negatif;b'@musniumar Karya Jokowi - Ahok kau nikmati sekarang ya kan Drunm.. begitu jg dgn IKN nanti biarkan generasi yg akan\xe2\x80\xa6 https://t.co/qXLiQWf0Rb'
1615;Negatif;b'RT @DokterTifa: Menggebu2nya bangun Istana di IKN adl tanda yg sulit dibantah bhw ada yg berniat jadi raja selama mungkin. \n\nNgga mungkin\xe2\x80\xa6'
1616;Negatif;b'RT @abu_waras: VOC Menikmati Tanah Batavia selama 360 Tahun, Ternyata HGB bisa menikmati tanah di IKN selama 160 Tahun.\n\nKeprok Barudak! ht\xe2\x80\xa6'
1617;Negatif;b'RT @abu_waras: VOC Menikmati Tanah Batavia selama 360 Tahun, Ternyata HGB bisa menikmati tanah di IKN selama 160 Tahun.\n\nKeprok Barudak! ht\xe2\x80\xa6'
1618;Negatif;b'RT @abu_waras: VOC Menikmati Tanah Batavia selama 360 Tahun, Ternyata HGB bisa menikmati tanah di IKN selama 160 Tahun.\n\nKeprok Barudak! ht\xe2\x80\xa6'
1619;Negatif;b'RT @kr1t1kp3d45_pro: Benarkah Dana Haji Di Gunakan Untuk Membangun IKN \xe2\x81\x89\xef\xb8\x8f\xe2\x81\x89\xef\xb8\x8f\xe2\x81\x89\xef\xb8\x8f https://t.co/U0AMdI5fgr'
1620;Positif;b'RT @HukumDan: Wuiih. Serius ini kek nya pindah, Sampai di anggarkan hampir 2 M.\nJasa Konsultansi Perencanaan Konstruksi Perancangan Master\xe2\x80\xa6'
1621;Positif;b'RT @S4fitr1HS: Cuplikan sepekan Presiden @jokowi \n\nPresiden berkunjung ke kawasan Ibu Kota Nusantara pekan lalu. Ia datang dengan menyusuri\xe2\x80\xa6'
1622;Positif;b'RT @jokowi: Berkunjung ke kawasan Ibu Kota Nusantara, melihat jalannya pembangunan bendungan, pengembangan lahan, persemaian serta akses ja\xe2\x80\xa6'
1623;Negatif;b'@TxtdariHI Bayarnya pake suntikan dana investasi IKN\xf0\x9f\x99\x8f'
1624;Negatif;b'RT @abu_waras: VOC Menikmati Tanah Batavia selama 360 Tahun, Ternyata HGB bisa menikmati tanah di IKN selama 160 Tahun.\n\nKeprok Barudak! ht\xe2\x80\xa6'
1625;Negatif;b'@Subur0204 Kalo sebut ikn ntar muncul duitnya tu'
1626;Positif;b'RT @HukumDan: Wuiih. Serius ini kek nya pindah, Sampai di anggarkan hampir 2 M.\nJasa Konsultansi Perencanaan Konstruksi Perancangan Master\xe2\x80\xa6'
1627;Negatif;b'RT @keuangannews_id: IKN- Presiden Sudah Berada di Jalan Buntu! https://t.co/gejEF0Qdph'
1628;Negatif;b'RT @DokterTifa: Menggebu2nya bangun Istana di IKN adl tanda yg sulit dibantah bhw ada yg berniat jadi raja selama mungkin. \n\nNgga mungkin\xe2\x80\xa6'
1629;Negatif;b'@geloraco Stop ikn.kereta cepat yg membebani APBN'
1630;Positif;b'RT @HukumDan: Wuiih. Serius ini kek nya pindah, Sampai di anggarkan hampir 2 M.\nJasa Konsultansi Perencanaan Konstruksi Perancangan Master\xe2\x80\xa6'
1631;Negatif;b'RT @kr1t1kp3d45_pro: Benarkah Dana Haji Di Gunakan Untuk Membangun IKN \xe2\x81\x89\xef\xb8\x8f\xe2\x81\x89\xef\xb8\x8f\xe2\x81\x89\xef\xb8\x8f https://t.co/U0AMdI5fgr'
1632;Negatif;b'RT @abu_waras: VOC Menikmati Tanah Batavia selama 360 Tahun, Ternyata HGB bisa menikmati tanah di IKN selama 160 Tahun.\n\nKeprok Barudak! ht\xe2\x80\xa6'
1633;Negatif;b'Saat ini INKONSTITUSIONALISASI di segala bidang kehidupan bernegara, yang memupuk KOALISI, BUZZERRP, OLIGARKI untuk\xe2\x80\xa6 https://t.co/5CJsNEnYcX'
1634;Negatif;b'RT @abu_waras: VOC Menikmati Tanah Batavia selama 360 Tahun, Ternyata HGB bisa menikmati tanah di IKN selama 160 Tahun.\n\nKeprok Barudak! ht\xe2\x80\xa6'
1635;Negatif;b'RT @DokterTifa: Sudah tahu akan ada Badai Besar. Dunia akan gelap. Resesi dahsyat. Rawan pangan hebat. \n\nKenapa masih ngotot bangun IKN? ht\xe2\x80\xa6'
1636;Negatif;b'@OposisiCerdas Gelap tapi ngotot bangun IKN'
1637;Positif;b'RT @HukumDan: Wuiih. Serius ini kek nya pindah, Sampai di anggarkan hampir 2 M.\nJasa Konsultansi Perencanaan Konstruksi Perancangan Master\xe2\x80\xa6'
1638;Negatif;b'RT @DokterTifa: Sudah tahu akan ada Badai Besar. Dunia akan gelap. Resesi dahsyat. Rawan pangan hebat. \n\nKenapa masih ngotot bangun IKN? ht\xe2\x80\xa6'
